Date (GMT+1),Non-Renewable,Renewable,Day Ahead Auction (DK1),Day Ahead Auction (DK2)
2022-04-06T02:00+02:00,882.46,1158.74,126.56,126.56
2022-04-06T03:00+02:00,782.95,1235.68,121.67,121.67
2022-04-06T04:00+02:00,762.72,1504.25,126.59,126.59
2022-04-06T05:00+02:00,919.6,1691.9,118.48,118.48
2022-04-06T06:00+02:00,1336.21,2405.3,165.6,165.6
2022-04-06T07:00+02:00,1425.87,3006.01,177.84,177.84
2022-04-06T08:00+02:00,1485.14,3777.71,175.3,179.61
2022-04-06T09:00+02:00,1039.51,4583.42,159.36,159.36
2022-04-06T10:00+02:00,824.35,5373.78,95.69,100.04
2022-04-06T11:00+02:00,723.06,5876.57,74.86,77.08
2022-04-06T12:00+02:00,641.79,6089.77,77.8,79.71
2022-04-06T13:00+02:00,489.06,6166.93,74.73,74.73
2022-04-06T14:00+02:00,498.01,5747.63,71.98,71.98
2022-04-06T15:00+02:00,525.55,5593.57,74.75,74.75
2022-04-06T16:00+02:00,544.4,5586.83,74.81,74.81
2022-04-06T17:00+02:00,588.34,5625.06,126.26,126.26
2022-04-06T18:00+02:00,827.63,5455.98,165.54,165.54
2022-04-06T19:00+02:00,784.61,4871.39,178.43,178.43
2022-04-06T20:00+02:00,795.04,4369.12,171,171
2022-04-06T21:00+02:00,720.89,4105.39,132.42,132.42
2022-04-06T22:00+02:00,580.72,3616.48,109.11,109.11
2022-04-06T23:00+02:00,587.72,3306.35,60.37,60.37
2022-04-07T00:00+02:00,512.96,3151.17,73.02,71.27
2022-04-07T01:00+02:00,501.42,2830.97,67.74,66.11
2022-04-07T02:00+02:00,549.03,2447.12,59.64,59.64
2022-04-07T03:00+02:00,528.49,2352.91,67.58,67.58
2022-04-07T04:00+02:00,522.12,2336.8,73.58,73.58
2022-04-07T05:00+02:00,515.75,2766.36,74.13,74.13
2022-04-07T06:00+02:00,673.18,3091.55,87.07,87.07
2022-04-07T07:00+02:00,757.37,3628.29,136.61,136.61
2022-04-07T08:00+02:00,876.58,3977.09,113.23,151.41
2022-04-07T09:00+02:00,869.56,3854.31,77.35,95.96
2022-04-07T10:00+02:00,741.05,3886.66,71.93,90.42
2022-04-07T11:00+02:00,569.5,4186.55,71.94,87.16
2022-04-07T12:00+02:00,505.89,4497.22,77.38,80.09
2022-04-07T13:00+02:00,528.48,4656.32,70.38,70.38
2022-04-07T14:00+02:00,530.1,4526.72,70.15,70.15
2022-04-07T15:00+02:00,566.85,4508.53,73.35,73.35
2022-04-07T16:00+02:00,571.78,4121.09,74.82,74.82
2022-04-07T17:00+02:00,547.09,3952.89,80.91,80.91
2022-04-07T18:00+02:00,542.6,4210.02,82.06,82.06
2022-04-07T19:00+02:00,588.87,4116,94.41,94.41
2022-04-07T20:00+02:00,553.64,4787.58,79.56,79.56
2022-04-07T21:00+02:00,509.26,5445.11,65.45,65.45
2022-04-07T22:00+02:00,481.65,5542.52,69.19,69.19
2022-04-07T23:00+02:00,516.96,5015.34,27.35,27.35
2022-04-08T00:00+02:00,494.74,4789.28,2.02,14.33
2022-04-08T01:00+02:00,497.35,4732.27,1.03,8.42
2022-04-08T02:00+02:00,483.92,4734.47,1.02,2.11
2022-04-08T03:00+02:00,477.8,4723.74,2.47,2.47
2022-04-08T04:00+02:00,507.09,4781.36,8.58,8.79
2022-04-08T05:00+02:00,487.43,5188.89,44.51,19.85
2022-04-08T06:00+02:00,643.86,4840.47,95.37,49.34
2022-04-08T07:00+02:00,784.65,5287.85,147.26,92.44
2022-04-08T08:00+02:00,779.45,5758.86,150,95.87
2022-04-08T09:00+02:00,715.64,6003.87,87,84.91
2022-04-08T10:00+02:00,595.6,6031.07,81.85,81.85
2022-04-08T11:00+02:00,635.08,5756.62,86.54,84.42
2022-04-08T12:00+02:00,673.42,5601.31,88.19,64.26
2022-04-08T13:00+02:00,717.69,5556.61,91.41,41.68
2022-04-08T14:00+02:00,698.71,5305.13,130.77,25.95
2022-04-08T15:00+02:00,718.62,5664.99,166.11,34.9
2022-04-08T16:00+02:00,666.64,5775.93,169.51,30.56
2022-04-08T17:00+02:00,897.63,5533.29,171.03,100.16
2022-04-08T18:00+02:00,1025.77,5374.94,172.67,102.78
2022-04-08T19:00+02:00,1018.11,4888.55,173.62,173.62
2022-04-08T20:00+02:00,1142.88,4853.24,176.48,176.48
2022-04-08T21:00+02:00,1069.59,4836.84,177.09,177.09
2022-04-08T22:00+02:00,942.42,4832.03,188.49,40
2022-04-08T23:00+02:00,812.29,4784.83,159.98,20.64
2022-04-09T00:00+02:00,680.73,4920.32,119.25,25.58
2022-04-09T01:00+02:00,699.92,5169.36,110.6,25.64
2022-04-09T02:00+02:00,621.96,5349.45,92.51,25.66
2022-04-09T03:00+02:00,649.03,5363.45,83.22,26.4
2022-04-09T04:00+02:00,645.14,5463.84,79.12,30.19
2022-04-09T05:00+02:00,629.07,5462.21,76.14,33.76
2022-04-09T06:00+02:00,611.72,5504.35,76.56,31.64
2022-04-09T07:00+02:00,645.87,5413.12,88.15,28.95
2022-04-09T08:00+02:00,600.94,5635.86,82.9,35.22
2022-04-09T09:00+02:00,575.53,6137.44,69.72,36.11
2022-04-09T10:00+02:00,460.15,6505.53,25.14,25.36
2022-04-09T11:00+02:00,439.12,6262.6,5.04,21.8
2022-04-09T12:00+02:00,480.01,5832.2,-0.01,22.2
2022-04-09T13:00+02:00,423.45,6094.94,-0.28,1.47
2022-04-09T14:00+02:00,460.19,5397.34,-2.49,1.44
2022-04-09T15:00+02:00,450.53,5809.62,-0.1,1.42
2022-04-09T16:00+02:00,441.92,5948.42,-0.03,19.01
2022-04-09T17:00+02:00,458.85,6841.77,1.98,22.44
2022-04-09T18:00+02:00,645.36,5870.34,75.81,36.31
2022-04-09T19:00+02:00,774.77,5660.22,96.97,39.93
2022-04-09T20:00+02:00,793.96,5934.12,105,34.61
2022-04-09T21:00+02:00,783.71,5949.53,90.95,35.4
2022-04-09T22:00+02:00,767.99,5942.56,89.77,29.13
2022-04-09T23:00+02:00,734.57,5746.56,69.88,27
2022-04-10T00:00+02:00,565.92,5567.31,70.96,25.49
2022-04-10T01:00+02:00,538.03,5313.71,26.15,24.57
2022-04-10T02:00+02:00,456.48,5414.32,24.59,24
2022-04-10T03:00+02:00,515.69,5344.96,25.67,23.72
2022-04-10T04:00+02:00,486.03,5267.98,40.04,23.7
2022-04-10T05:00+02:00,486.33,5376.9,36.85,24.65
2022-04-10T06:00+02:00,486.56,5476.5,25.95,23.53
2022-04-10T07:00+02:00,475.63,5402.36,45.02,25.28
2022-04-10T08:00+02:00,470.5,5907.77,35.76,26.49
2022-04-10T09:00+02:00,470.92,6360.49,22.23,21.93
2022-04-10T10:00+02:00,457.75,6781.57,12.29,12.59
2022-04-10T11:00+02:00,444.54,6949.63,13,13
2022-04-10T12:00+02:00,443.8,6815.47,5.31,5.31
2022-04-10T13:00+02:00,423.09,6618.51,0.1,1.42
2022-04-10T14:00+02:00,426.19,6470.7,0.09,1.39
2022-04-10T15:00+02:00,434.76,6623.99,0.42,5
2022-04-10T16:00+02:00,474.8,6307.42,8.52,8.52
2022-04-10T17:00+02:00,469.42,5615.59,71.03,14.86
2022-04-10T18:00+02:00,495.46,5067.82,139.9,24.35
2022-04-10T19:00+02:00,684.4,4468.63,200.12,29.91
2022-04-10T20:00+02:00,695.38,4501.71,174.96,27.93
2022-04-10T21:00+02:00,724.52,4366.23,176.73,24.51
2022-04-10T22:00+02:00,830.36,4214.51,176.56,14.62
2022-04-10T23:00+02:00,896.34,4018.55,175.54,12.96
2022-04-11T00:00+02:00,971.27,3881.35,182.38,39.91
2022-04-11T01:00+02:00,1131.67,3674.29,184.32,38.25
2022-04-11T02:00+02:00,1115.81,3558.21,184.22,43.23
2022-04-11T03:00+02:00,1095.9,3447.19,185.29,39.99
2022-04-11T04:00+02:00,1121.52,3371.66,186.7,27.6
2022-04-11T05:00+02:00,1152.25,3309.27,182.25,44.55
2022-04-11T06:00+02:00,1287.78,3186.74,200.06,200.06
2022-04-11T07:00+02:00,1430.02,3239.68,299.93,299.93
2022-04-11T08:00+02:00,1585.38,3268.95,285.03,285.03
2022-04-11T09:00+02:00,1538.47,3705.82,255,255
2022-04-11T10:00+02:00,1356.21,3645.4,214.92,214.92
2022-04-11T11:00+02:00,1076.56,3375.84,190.71,190.71
2022-04-11T12:00+02:00,955.01,3201.46,187.85,187.85
2022-04-11T13:00+02:00,1000.4,3087.38,181.84,181.84
2022-04-11T14:00+02:00,885.14,3128.77,179.98,179.98
2022-04-11T15:00+02:00,892.06,2960.76,179.77,179.77
2022-04-11T16:00+02:00,1081.89,2525.2,182.86,182.86
2022-04-11T17:00+02:00,1573.59,2159.73,219.39,219.39
2022-04-11T18:00+02:00,1660.89,1716.35,263.32,263.32
2022-04-11T19:00+02:00,1713.41,1314.84,296.99,296.99
2022-04-11T20:00+02:00,1751.53,1233.44,290.37,290.37
2022-04-11T21:00+02:00,1638.7,1131.51,267.81,267.81
2022-04-11T22:00+02:00,1606.86,1065.11,247.99,247.99
2022-04-11T23:00+02:00,1465.3,1039.33,204.4,204.4
2022-04-12T00:00+02:00,1100.5,883.72,192.9,192.9
2022-04-12T01:00+02:00,936.44,851.04,188.71,188.71
2022-04-12T02:00+02:00,962.71,1034.36,184.13,184.13
2022-04-12T03:00+02:00,911.22,1236.32,183,183
2022-04-12T04:00+02:00,921.03,1471.84,185.55,185.55
2022-04-12T05:00+02:00,1200.04,1505.48,191.53,191.53
2022-04-12T06:00+02:00,1208.66,1540.03,229.54,229.54
2022-04-12T07:00+02:00,1478.47,1880.86,268.78,268.78
2022-04-12T08:00+02:00,1260.15,2257.27,260.33,260.33
2022-04-12T09:00+02:00,1166.21,2323.64,219.02,219.02
2022-04-12T10:00+02:00,941.09,2658.38,182.51,182.51
2022-04-12T11:00+02:00,767.43,3119.86,172.32,172.32
2022-04-12T12:00+02:00,754.95,3528.8,136.12,136.12
2022-04-12T13:00+02:00,743.35,3829.75,110.02,110.02
2022-04-12T14:00+02:00,725.05,4041.14,100.01,100.01
2022-04-12T15:00+02:00,707.43,4201.61,118.14,118.14
2022-04-12T16:00+02:00,788.39,4316.06,139.9,139.9
2022-04-12T17:00+02:00,784.98,4092.02,179.4,179.4
2022-04-12T18:00+02:00,879.34,3309.09,215.47,215.47
2022-04-12T19:00+02:00,844.42,3303.77,194.95,194.95
2022-04-12T20:00+02:00,889.97,3572.39,200.03,200.03
2022-04-12T21:00+02:00,816.95,4037.53,189.08,189.08
2022-04-12T22:00+02:00,809.24,4121.63,177.46,173.2
2022-04-12T23:00+02:00,779.75,4177.76,137.74,109.95
2022-04-13T00:00+02:00,741.64,4240.4,161.67,76.41
2022-04-13T01:00+02:00,716.93,4317.67,165.81,76.84
2022-04-13T02:00+02:00,730.21,4567.57,163.31,76.9
2022-04-13T03:00+02:00,697.99,4629,167.63,77.86
2022-04-13T04:00+02:00,747.06,4286.62,180.73,78.61
2022-04-13T05:00+02:00,873.12,4268.56,163.2,90.36
2022-04-13T06:00+02:00,943.52,3818.39,199.94,183.2
2022-04-13T07:00+02:00,936.75,4088.42,189.02,187.97
2022-04-13T08:00+02:00,1068.02,4146.62,197.47,196.15
2022-04-13T09:00+02:00,1401.49,4096.48,194.48,194.48
2022-04-13T10:00+02:00,1213.83,3823.83,193.45,193.45
2022-04-13T11:00+02:00,1250.3,3653.02,192.1,192.1
2022-04-13T12:00+02:00,1218.41,3636.36,188.72,188.72
2022-04-13T13:00+02:00,1112.4,3411.4,194.25,194.25
2022-04-13T14:00+02:00,1046.29,2983.98,196.15,196.15
2022-04-13T15:00+02:00,1112.32,3254.15,196,196
2022-04-13T16:00+02:00,1400.47,2806.17,199.93,199.93
2022-04-13T17:00+02:00,1636.09,2388.65,241.25,241.25
2022-04-13T18:00+02:00,1794.31,2177.76,266.2,266.2
2022-04-13T19:00+02:00,1676.57,1924.99,298.95,298.95
2022-04-13T20:00+02:00,1582.73,1973.41,301.63,301.63
2022-04-13T21:00+02:00,1632.47,1806.52,269.03,269.03
2022-04-13T22:00+02:00,1614.1,1952.49,250,250
2022-04-13T23:00+02:00,1519.76,1869.16,231.94,231.94
2022-04-14T00:00+02:00,1313.62,1865.7,232.45,232.45
2022-04-14T01:00+02:00,1351.12,2041.51,207.63,207.63
2022-04-14T02:00+02:00,1283.15,1960.03,200.14,200.14
2022-04-14T03:00+02:00,1204.27,1926.84,198.05,198.05
2022-04-14T04:00+02:00,1220.92,2004.75,199.97,199.97
2022-04-14T05:00+02:00,1258.79,2169.22,204.46,204.46
2022-04-14T06:00+02:00,1339.34,2343.61,254,254
2022-04-14T07:00+02:00,1342.74,2511.76,272.33,272.33
2022-04-14T08:00+02:00,1380.59,2579.41,282.11,282.11
2022-04-14T09:00+02:00,1370.12,2688.3,252.78,252.78
2022-04-14T10:00+02:00,1322.83,2776.74,205.62,205.62
2022-04-14T11:00+02:00,1220.78,2919.09,199.91,199.91
2022-04-14T12:00+02:00,1132.81,2963.62,197.44,197.44
2022-04-14T13:00+02:00,1093.93,2734.86,194.58,194.58
2022-04-14T14:00+02:00,1170.21,2627.8,193.24,193.24
2022-04-14T15:00+02:00,1171.03,2543.35,191.6,191.6
2022-04-14T16:00+02:00,1155.49,2546.12,193.93,193.93
2022-04-14T17:00+02:00,1363.94,2843.46,199.99,199.99
2022-04-14T18:00+02:00,1433.31,2898.12,227.53,227.53
2022-04-14T19:00+02:00,1286.07,2613.45,271.07,271.07
2022-04-14T20:00+02:00,1303.95,2539.3,272.31,272.31
2022-04-14T21:00+02:00,1467.14,2794.15,246.14,246.14
2022-04-14T22:00+02:00,1438.38,2783.88,227.57,205.64
2022-04-14T23:00+02:00,1389.69,2674.46,202.57,202.57
2022-04-15T00:00+02:00,1217.72,2774.6,200.63,200.63
2022-04-15T01:00+02:00,1224.23,2922.84,197.64,197.64
2022-04-15T02:00+02:00,1039.67,2831.4,194.28,194.28
2022-04-15T03:00+02:00,1114.96,2942.6,190.49,185.93
2022-04-15T04:00+02:00,1109.28,3169.74,191.86,176.8
2022-04-15T05:00+02:00,1064.48,3293.21,196.26,165.18
2022-04-15T06:00+02:00,1322.82,3300.97,203.61,68.78
2022-04-15T07:00+02:00,1329.23,3361.51,208.81,65.15
2022-04-15T08:00+02:00,1314.05,3115.84,209.88,196.14
2022-04-15T09:00+02:00,1211.19,3071.08,189.92,189.92
2022-04-15T10:00+02:00,1103.32,2741.29,190.62,190.62
2022-04-15T11:00+02:00,919.62,2615.74,186.55,186.55
2022-04-15T12:00+02:00,960.31,2508.05,160.03,160.03
2022-04-15T13:00+02:00,927.7,2266.49,167.65,167.65
2022-04-15T14:00+02:00,895.28,1983.57,157.38,157.38
2022-04-15T15:00+02:00,897.11,1753.07,151.11,151.11
2022-04-15T16:00+02:00,908,1637.73,155.01,155.01
2022-04-15T17:00+02:00,1074.13,1475.77,179.32,179.32
2022-04-15T18:00+02:00,1331.37,1372.78,196.21,196.21
2022-04-15T19:00+02:00,1462.89,1282.19,228.35,228.35
2022-04-15T20:00+02:00,1513.59,1165.46,235.99,235.99
2022-04-15T21:00+02:00,1584.63,1299.45,208.84,208.84
2022-04-15T22:00+02:00,1460.13,1162.72,205.09,205.09
2022-04-15T23:00+02:00,1361.9,1132.97,196.24,196.24
2022-04-16T00:00+02:00,1196.22,858.5,191.16,191.16
2022-04-16T01:00+02:00,982.17,986.92,183.37,183.37
2022-04-16T02:00+02:00,965.44,1001.96,178,178
2022-04-16T03:00+02:00,969.56,946.32,174.21,174.21
2022-04-16T04:00+02:00,966.12,937,171.81,171.81
2022-04-16T05:00+02:00,973.85,849.44,179.54,179.54
2022-04-16T06:00+02:00,971.73,852.29,188.98,188.98
2022-04-16T07:00+02:00,912.76,1109.44,191.12,191.12
2022-04-16T08:00+02:00,824.7,1295.52,189.6,189.6
2022-04-16T09:00+02:00,765.79,1612.95,172.62,172.62
2022-04-16T10:00+02:00,686.69,1782.43,146.58,146.58
2022-04-16T11:00+02:00,647.58,1782.93,121.99,121.99
2022-04-16T12:00+02:00,633.11,1780.97,82.36,82.36
2022-04-16T13:00+02:00,605.3,1775.53,52.9,52.07
2022-04-16T14:00+02:00,621.6,1882.97,33.78,34.61
2022-04-16T15:00+02:00,650.14,1822.18,40.32,40.32
2022-04-16T16:00+02:00,646.16,1640.33,65.84,65.84
2022-04-16T17:00+02:00,692.27,1366.38,107.71,107.71
2022-04-16T18:00+02:00,852.88,1097.22,171.19,171.19
2022-04-16T19:00+02:00,872.42,830.85,195.08,195.08
2022-04-16T20:00+02:00,900.49,758.6,205.81,205.81
2022-04-16T21:00+02:00,935.79,697.23,194.47,194.47
2022-04-16T22:00+02:00,873.59,636.32,175.84,175.84
2022-04-16T23:00+02:00,843.26,663.09,166.88,166.88
2022-04-17T00:00+02:00,673.99,695.39,160.22,160.22
2022-04-17T01:00+02:00,686.03,801.84,139.97,139.97
2022-04-17T02:00+02:00,702.24,812.19,142.07,121.76
2022-04-17T03:00+02:00,651.99,800.77,123.38,123.38
2022-04-17T04:00+02:00,664.18,958.84,133.96,133.96
2022-04-17T05:00+02:00,671.52,1030.78,139.96,139.96
2022-04-17T06:00+02:00,713.02,1007.2,146.1,146.1
2022-04-17T07:00+02:00,716.52,1045.02,144.01,144.01
2022-04-17T08:00+02:00,664.24,1218.82,133.55,133.55
2022-04-17T09:00+02:00,629.72,1468.4,100,100
2022-04-17T10:00+02:00,581.35,1766.73,75.92,75.92
2022-04-17T11:00+02:00,583.54,1941.14,41.29,41.29
2022-04-17T12:00+02:00,534.56,1975.57,23.94,23.94
2022-04-17T13:00+02:00,509.06,1947.53,13.16,13.16
2022-04-17T14:00+02:00,485.62,1885.19,13.14,13.14
2022-04-17T15:00+02:00,482.17,1779.27,13.18,13.18
2022-04-17T16:00+02:00,539.71,1624.07,18.16,20.51
2022-04-17T17:00+02:00,605.45,1407.39,66.2,60.69
2022-04-17T18:00+02:00,727.61,1019.73,158.02,158.02
2022-04-17T19:00+02:00,790.44,780.72,182.55,182.55
2022-04-17T20:00+02:00,932.72,695.89,191.54,191.54
2022-04-17T21:00+02:00,1012.6,734.08,187.88,187.88
2022-04-17T22:00+02:00,867.17,859.26,171.46,171.46
2022-04-17T23:00+02:00,699.32,937.08,158.07,158.07
2022-04-18T00:00+02:00,580.58,940.51,95.9,95.9
2022-04-18T01:00+02:00,605.12,1042.64,81,81
2022-04-18T02:00+02:00,597.97,1099.6,84,84
2022-04-18T03:00+02:00,622.1,1057.26,81,81
2022-04-18T04:00+02:00,609.73,1051.7,85.25,85.25
2022-04-18T05:00+02:00,595.21,1043.91,92.31,90.09
2022-04-18T06:00+02:00,579.73,1115.6,127.21,127.21
2022-04-18T07:00+02:00,610.82,1234.1,144.59,144.59
2022-04-18T08:00+02:00,563.56,1409.62,139.97,139.97
2022-04-18T09:00+02:00,574.56,1676.31,145.88,145.88
2022-04-18T10:00+02:00,558.07,1978.37,95.51,95.51
2022-04-18T11:00+02:00,555.28,2185.53,82.92,82.92
2022-04-18T12:00+02:00,581.68,2272.26,75.98,75.98
2022-04-18T13:00+02:00,577.17,2271.89,61.17,61.17
2022-04-18T14:00+02:00,561.13,2141.11,45,45
2022-04-18T15:00+02:00,538.74,1974.76,60.58,60.58
2022-04-18T16:00+02:00,563.91,1710.43,82.92,82.92
2022-04-18T17:00+02:00,624.75,1486.2,121.25,121.25
2022-04-18T18:00+02:00,836.45,1376.78,189.84,189.84
2022-04-18T19:00+02:00,946.63,1222.26,240.3,240.3
2022-04-18T20:00+02:00,939.74,1087.19,250.73,250.73
2022-04-18T21:00+02:00,962.86,1048.51,226.6,226.6
2022-04-18T22:00+02:00,1031.61,1100.73,221.23,221.23
2022-04-18T23:00+02:00,961.97,1092.02,202,202
2022-04-19T00:00+02:00,909.13,1068.83,205,205
2022-04-19T01:00+02:00,833.4,920.22,192.98,192.98
2022-04-19T02:00+02:00,839.6,920.78,191.14,191.14
2022-04-19T03:00+02:00,823.67,851.38,190.95,190.95
2022-04-19T04:00+02:00,871.75,871.21,190,190
2022-04-19T05:00+02:00,987.67,954.09,200.61,200.61
2022-04-19T06:00+02:00,1183.55,955.36,251.27,251.27
2022-04-19T07:00+02:00,1454.71,1349.62,291.43,291.43
2022-04-19T08:00+02:00,1446.16,1673.07,295.43,295.43
2022-04-19T09:00+02:00,1336.62,1981.82,255.71,255.71
2022-04-19T10:00+02:00,1110.59,2160.53,222.8,232.54
2022-04-19T11:00+02:00,867.71,2408.71,202.04,207.71
2022-04-19T12:00+02:00,646.93,2201.04,193.56,193.56
2022-04-19T13:00+02:00,646.41,2179.71,187.06,187.06
2022-04-19T14:00+02:00,611.19,2247.86,176.57,176.57
2022-04-19T15:00+02:00,614.94,2297.58,176.11,176.11
2022-04-19T16:00+02:00,692.25,2423.03,168.94,168.94
2022-04-19T17:00+02:00,874.36,2475.87,193.33,193.33
2022-04-19T18:00+02:00,1301.02,2307.24,224.93,224.93
2022-04-19T19:00+02:00,1313.95,1953.5,239.03,239.03
2022-04-19T20:00+02:00,1382.03,1818.36,240.01,240.01
2022-04-19T21:00+02:00,1379.73,1753.64,223.6,223.6
2022-04-19T22:00+02:00,1263.45,1625.7,200,200
2022-04-19T23:00+02:00,949.99,1469,184.2,184.2
2022-04-20T00:00+02:00,813.87,1236.82,191,191
2022-04-20T01:00+02:00,853.56,900.35,189.55,189.55
2022-04-20T02:00+02:00,829.97,798.04,183.1,183.1
2022-04-20T03:00+02:00,832.59,748.1,183.28,183.28
2022-04-20T04:00+02:00,841.78,851.03,183.38,183.38
2022-04-20T05:00+02:00,874.67,1093.89,197.96,197.96
2022-04-20T06:00+02:00,1334.59,1471.46,227.24,227.24
2022-04-20T07:00+02:00,1398.64,1736,249.92,249.92
2022-04-20T08:00+02:00,1437.08,1983.08,249.9,249.9
2022-04-20T09:00+02:00,1262.95,2283.79,209.96,209.96
2022-04-20T10:00+02:00,1074.43,2350.64,193.5,193.5
2022-04-20T11:00+02:00,881.84,2582.06,188.91,188.91
2022-04-20T12:00+02:00,892.98,2578.26,175.87,175.87
2022-04-20T13:00+02:00,902.46,2553.22,168.37,168.37
2022-04-20T14:00+02:00,900.06,2645.49,158.9,158.9
2022-04-20T15:00+02:00,853.26,2714.57,171.95,171.95
2022-04-20T16:00+02:00,922.58,2680.18,175.85,175.85
2022-04-20T17:00+02:00,966.97,2554.76,196.15,196.15
2022-04-20T18:00+02:00,1346.67,2241.14,222.95,222.95
2022-04-20T19:00+02:00,1453.02,1799.99,249,249
2022-04-20T20:00+02:00,1640.64,1608.92,250,250
2022-04-20T21:00+02:00,1603.29,1697.16,239.18,239.18
2022-04-20T22:00+02:00,1528.01,1671.27,220.1,220.1
2022-04-20T23:00+02:00,1473.84,1889.54,201.97,201.97
2022-04-21T00:00+02:00,853.41,1868.47,188.55,188.55
2022-04-21T01:00+02:00,819.9,1663.23,179.92,179.92
2022-04-21T02:00+02:00,802,1684.73,181.08,181.08
2022-04-21T03:00+02:00,775.38,1710.28,178.92,178.92
2022-04-21T04:00+02:00,929.46,1693.14,180.5,180.5
2022-04-21T05:00+02:00,1458.4,1706.79,199.92,199.92
2022-04-21T06:00+02:00,1648.78,1899.64,229.76,229.76
2022-04-21T07:00+02:00,1580.76,1959.83,256.02,256.02
2022-04-21T08:00+02:00,1577.43,2228.41,256.25,256.25
2022-04-21T09:00+02:00,1374.32,2562.55,232.26,232.26
2022-04-21T10:00+02:00,1115.92,2915.69,207.44,207.44
2022-04-21T11:00+02:00,763.93,3378.93,190.38,190.38
2022-04-21T12:00+02:00,694.35,3994.96,182.59,182.59
2022-04-21T13:00+02:00,735.54,4312.01,176.25,176.25
2022-04-21T14:00+02:00,789.96,4475.03,167.93,167.93
2022-04-21T15:00+02:00,781.42,4373.46,168.05,168.05
2022-04-21T16:00+02:00,869.79,3998.6,172.01,172.01
2022-04-21T17:00+02:00,1014.48,3937.35,185.34,185.34
2022-04-21T18:00+02:00,1146.6,3407.34,204.96,204.96
2022-04-21T19:00+02:00,1388.69,2730.24,220.62,220.62
2022-04-21T20:00+02:00,1393.7,2381.85,223.61,223.61
2022-04-21T21:00+02:00,1221.03,2622.42,204.18,204.18
2022-04-21T22:00+02:00,993.18,2843.07,199.71,199.71
2022-04-21T23:00+02:00,921.06,2808.04,174.62,174.62
2022-04-22T00:00+02:00,1036.58,2897.83,191.07,191.07
2022-04-22T01:00+02:00,1046.5,2730.27,183.93,183.93
2022-04-22T02:00+02:00,1010.93,2578.42,187.01,187.01
2022-04-22T03:00+02:00,965.35,2664.57,179.41,179.41
2022-04-22T04:00+02:00,967.4,2604.59,176.09,176.09
2022-04-22T05:00+02:00,941.62,2732.6,189.58,189.58
2022-04-22T06:00+02:00,950.07,2946.63,205.71,205.71
2022-04-22T07:00+02:00,902.33,3408.2,239.95,239.95
2022-04-22T08:00+02:00,898.9,4019.47,244.1,244.1
2022-04-22T09:00+02:00,959.42,4323.97,221.05,221.05
2022-04-22T10:00+02:00,911.37,4729.8,196.56,196.56
2022-04-22T11:00+02:00,780.5,5364.91,156.71,156.71
2022-04-22T12:00+02:00,788.15,5352.5,122.43,122.43
2022-04-22T13:00+02:00,849.21,5001.35,98.52,98.52
2022-04-22T14:00+02:00,716.49,4730.32,86.77,86.77
2022-04-22T15:00+02:00,749.11,4434.04,86.77,86.77
2022-04-22T16:00+02:00,775.14,4252.58,102.34,102.34
2022-04-22T17:00+02:00,789.19,3961.3,137,137
2022-04-22T18:00+02:00,833.43,3717.55,180.26,180.26
2022-04-22T19:00+02:00,851.3,3284.39,209.61,209.61
2022-04-22T20:00+02:00,937.39,3046.47,209.97,209.97
2022-04-22T21:00+02:00,796.93,3196.05,185,185
2022-04-22T22:00+02:00,849.97,3284.71,190.17,130.87
2022-04-22T23:00+02:00,800.03,3161.61,147.32,121.08
2022-04-23T00:00+02:00,661.48,2720.63,168.75,50.1
2022-04-23T01:00+02:00,586.09,2386.14,168.24,50.06
2022-04-23T02:00+02:00,530.14,2113.64,167.21,50.01
2022-04-23T03:00+02:00,506.71,2068.83,153.86,51.08
2022-04-23T04:00+02:00,493.97,2094.69,129.9,94.38
2022-04-23T05:00+02:00,485.06,2168.4,122.57,122.32
2022-04-23T06:00+02:00,514.51,2360.22,140.77,128.32
2022-04-23T07:00+02:00,600.23,2606.69,154.01,143.64
2022-04-23T08:00+02:00,583.76,2877.56,160.15,141.5
2022-04-23T09:00+02:00,620.94,3183.06,82.69,82.69
2022-04-23T10:00+02:00,651.63,3506.86,55.43,49.62
2022-04-23T11:00+02:00,572.72,3873.78,15.92,20.9
2022-04-23T12:00+02:00,465.87,4020.35,9.11,9.11
2022-04-23T13:00+02:00,563.65,4196,4.52,4.52
2022-04-23T14:00+02:00,478.76,4179.16,0.11,0.11
2022-04-23T15:00+02:00,559.59,4417.73,5.07,5.07
2022-04-23T16:00+02:00,592.2,4404.72,20.45,21.54
2022-04-23T17:00+02:00,729.36,4092.81,94.85,93.76
2022-04-23T18:00+02:00,811.36,3516.22,138.87,138.87
2022-04-23T19:00+02:00,854.01,2963.36,168.19,168.19
2022-04-23T20:00+02:00,860.69,2644.21,171.36,171.36
2022-04-23T21:00+02:00,698.38,2679.93,153.83,138.05
2022-04-23T22:00+02:00,651.75,2796.72,133.56,118.23
2022-04-23T23:00+02:00,707.73,2704.51,97.95,97.95
2022-04-24T00:00+02:00,656.82,2595.88,100.58,100.58
2022-04-24T01:00+02:00,663.21,2736.67,93.14,93.14
2022-04-24T02:00+02:00,619.17,2775.39,91.92,91.92
2022-04-24T03:00+02:00,631.18,2878.05,87.88,87.88
2022-04-24T04:00+02:00,669.97,2839.76,84.06,84.06
2022-04-24T05:00+02:00,758.93,2582.99,87.84,87.84
